========================================
General Configuration:
	Wighting: MoCoPlus
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:1
MoCoPlus Configuration:
	weighting: MoCoPlus
	c_mocoplus: 10.0
	k_mocoplus: 0.0001
	w_mocoplus: 0.001
	sigma_mocoplus: 0.1
	gamma_mocoplus: 100.0
	gn_mocoplus: l2
Optimizer Configuration:
	optim: adam
	lr: 0.0001
	weight_decay: 1e-05
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0024 | TRAIN: 0.0109 1.0000 | 0.0082 1.0000 | 0.0094 1.0000 | Time: 61.3394 | VAL: 0.6139 0.8514 | 0.4498 0.9888 | 0.3339 0.9866 | Time: 2.8573 | TEST: 0.6255 0.8564 | 0.5295 0.9754 | 0.4213 0.9722 | Time: 3.3465
Epoch: 0025 | TRAIN: 0.0115 1.0000 | 0.0078 1.0000 | 0.0081 1.0000 | Time: 59.0461 | VAL: 0.5980 0.8569 | 0.4522 0.9888 | 0.3611 0.9799 | Time: 2.5441 | TEST: 0.6094 0.8564 | 0.5310 0.9426 | 0.4499 0.9611 | Time: 3.1833
Epoch: 0026 | TRAIN: 0.0106 1.0000 | 0.0077 1.0000 | 0.0085 1.0000 | Time: 59.2884 | VAL: 0.5971 0.8641 | 0.4377 0.9888 | 0.3511 0.9732 | Time: 2.8050 | TEST: 0.6268 0.8359 | 0.5158 0.9344 | 0.4686 0.9611 | Time: 3.1054
Epoch: 0027 | TRAIN: 0.0100 1.0000 | 0.0071 1.0000 | 0.0072 1.0000 | Time: 59.4062 | VAL: 0.6172 0.8496 | 0.4710 0.9775 | 0.3156 0.9866 | Time: 2.6714 | TEST: 0.6331 0.8513 | 0.5093 0.9672 | 0.4172 0.9611 | Time: 3.0692
Epoch: 0028 | TRAIN: 0.0094 1.0000 | 0.0071 1.0000 | 0.0074 1.0000 | Time: 60.2476 | VAL: 0.6230 0.8605 | 0.4483 0.9775 | 0.3665 0.9799 | Time: 2.7779 | TEST: 0.6192 0.8479 | 0.5265 0.9590 | 0.4541 0.9722 | Time: 3.1471
Epoch: 0029 | TRAIN: 0.0091 1.0000 | 0.0068 1.0000 | 0.0071 1.0000 | Time: 59.6012 | VAL: 0.6223 0.8569 | 0.4478 1.0000 | 0.3255 0.9799 | Time: 2.6321 | TEST: 0.6237 0.8547 | 0.5282 0.9426 | 0.4234 0.9722 | Time: 3.3296
Epoch: 0030 | TRAIN: 0.0089 1.0000 | 0.0068 1.0000 | 0.0067 1.0000 | Time: 60.5188 | VAL: 0.6308 0.8623 | 0.4542 0.9775 | 0.3035 0.9799 | Time: 2.7826 | TEST: 0.6363 0.8496 | 0.5134 0.9508 | 0.4177 0.9722 | Time: 3.1437
Epoch: 0031 | TRAIN: 0.0093 1.0000 | 0.0071 1.0000 | 0.0066 1.0000 | Time: 58.7766 | VAL: 0.6080 0.8623 | 0.4386 0.9551 | 0.2836 0.9799 | Time: 2.7054 | TEST: 0.6064 0.8496 | 0.4914 0.9754 | 0.3790 0.9778 | Time: 3.2990
Epoch: 0032 | TRAIN: 0.0083 1.0000 | 0.0059 1.0000 | 0.0063 1.0000 | Time: 59.2556 | VAL: 0.6156 0.8678 | 0.4285 0.9775 | 0.3218 0.9732 | Time: 2.6919 | TEST: 0.6488 0.8376 | 0.5221 0.9426 | 0.4224 0.9833 | Time: 3.1015
Epoch: 0033 | TRAIN: 0.0097 0.9994 | 0.0064 1.0000 | 0.0060 1.0000 | Time: 59.3516 | VAL: 0.6146 0.8533 | 0.4622 1.0000 | 0.3338 0.9732 | Time: 2.5623 | TEST: 0.6677 0.8410 | 0.5099 0.9426 | 0.4301 0.9833 | Time: 3.1226
Epoch: 0034 | TRAIN: 0.0087 0.9982 | 0.0061 1.0000 | 0.0058 1.0000 | Time: 59.3685 | VAL: 0.6030 0.8641 | 0.4412 0.9775 | 0.2446 0.9799 | Time: 2.6192 | TEST: 0.6265 0.8547 | 0.4756 0.9344 | 0.3432 0.9722 | Time: 3.1115
Epoch: 0035 | TRAIN: 0.0119 0.9982 | 0.0058 1.0000 | 0.0058 1.0000 | Time: 59.4236 | VAL: 0.6166 0.8533 | 0.3875 0.9775 | 0.2754 0.9799 | Time: 2.7137 | TEST: 0.6039 0.8479 | 0.4545 0.9508 | 0.3732 0.9722 | Time: 3.2475
Epoch: 0036 | TRAIN: 0.0076 0.9994 | 0.0055 1.0000 | 0.0059 1.0000 | Time: 60.4346 | VAL: 0.6429 0.8442 | 0.3967 0.9775 | 0.3103 0.9732 | Time: 2.5769 | TEST: 0.6054 0.8581 | 0.4834 0.9508 | 0.3932 0.9778 | Time: 3.2103
Epoch: 0037 | TRAIN: 0.0114 0.9994 | 0.0056 1.0000 | 0.0054 1.0000 | Time: 59.2126 | VAL: 0.7033 0.8406 | 0.3943 1.0000 | 0.2620 0.9732 | Time: 2.6765 | TEST: 0.6970 0.8376 | 0.4589 0.9590 | 0.3569 0.9722 | Time: 3.0525
Epoch: 0038 | TRAIN: 0.0099 0.9994 | 0.0055 1.0000 | 0.0048 1.0000 | Time: 59.2323 | VAL: 0.6613 0.8460 | 0.3942 0.9775 | 0.2585 0.9732 | Time: 2.7509 | TEST: 0.6948 0.8359 | 0.4120 0.9508 | 0.3456 0.9667 | Time: 3.1683
Epoch: 0039 | TRAIN: 0.0069 1.0000 | 0.0048 1.0000 | 0.0055 1.0000 | Time: 59.1536 | VAL: 0.6293 0.8496 | 0.4110 0.9551 | 0.2735 0.9799 | Time: 2.5570 | TEST: 0.6346 0.8479 | 0.4095 0.9426 | 0.3892 0.9722 | Time: 3.1821
Epoch: 0040 | TRAIN: 0.0064 1.0000 | 0.0045 1.0000 | 0.0052 1.0000 | Time: 59.5108 | VAL: 0.5966 0.8641 | 0.3529 0.9888 | 0.3032 0.9664 | Time: 2.9042 | TEST: 0.6084 0.8598 | 0.3936 0.9508 | 0.4119 0.9667 | Time: 3.2509
Epoch: 0041 | TRAIN: 0.0069 1.0000 | 0.0051 1.0000 | 0.0052 1.0000 | Time: 59.4170 | VAL: 0.5883 0.8659 | 0.3859 0.9551 | 0.3037 0.9664 | Time: 2.7880 | TEST: 0.6031 0.8684 | 0.4585 0.9426 | 0.3937 0.9556 | Time: 3.1675
Epoch: 0042 | TRAIN: 0.0066 1.0000 | 0.0048 1.0000 | 0.0052 1.0000 | Time: 59.9928 | VAL: 0.6243 0.8587 | 0.4018 0.9888 | 0.2540 0.9866 | Time: 2.6953 | TEST: 0.6447 0.8496 | 0.4910 0.9426 | 0.3172 0.9778 | Time: 3.1906
Epoch: 0043 | TRAIN: 0.0063 1.0000 | 0.0044 1.0000 | 0.0044 1.0000 | Time: 58.9795 | VAL: 0.6461 0.8551 | 0.3588 0.9888 | 0.1918 0.9866 | Time: 2.8205 | TEST: 0.6599 0.8359 | 0.4307 0.9426 | 0.2942 0.9778 | Time: 3.3538
Epoch: 0044 | TRAIN: 0.0062 1.0000 | 0.0044 1.0000 | 0.0049 1.0000 | Time: 59.4595 | VAL: 0.6229 0.8587 | 0.3388 0.9888 | 0.2363 0.9732 | Time: 2.5719 | TEST: 0.6224 0.8598 | 0.3835 0.9754 | 0.3383 0.9722 | Time: 3.3122
Epoch: 0045 | TRAIN: 0.0057 1.0000 | 0.0047 1.0000 | 0.0041 1.0000 | Time: 59.5107 | VAL: 0.6389 0.8496 | 0.3859 1.0000 | 0.3209 0.9597 | Time: 2.8525 | TEST: 0.6357 0.8462 | 0.4188 0.9672 | 0.3977 0.9667 | Time: 3.0961
